User_ID,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml),age,gender,zip_code
672,Fruits,556,28.3,19.7,29.7,8.1,4.5,361,111,Lunch,712,29,Male,3020
330,Meat,429,9.3,59.7,49.8,6.0,22.3,908,105,Lunch,514,70,Female,2512
467,Dairy,60,27.5,96.5,43.1,4.2,34.8,779,205,Breakfast,117,45,Male,1074
252,Snacks,245,46.1,9.8,48.3,3.2,19.3,0,221,Lunch,399,42,Female,3406
841,Snacks,366,43.0,93.0,32.4,0.9,43.1,795,295,Lunch,593,54,Female,3065
237,Vegetables,295,11.5,10.2,23.6,7.2,21.0,73,57,Dinner,649,28,Female,3035
666,Snacks,280,5.3,84.3,4.5,3.3,17.6,542,156,Breakfast,295,65,Male,2021
882,Fruits,277,7.0,58.9,12.1,4.2,13.8,370,214,Lunch,107,54,Male,2560
835,Fruits,133,34.5,97.3,44.6,8.1,20.0,530,216,Breakfast,307,21,Female,2546
260,Fruits,337,5.7,18.8,2.5,9.4,48.0,144,195,Breakfast,116,46,Male,3598
779,Grains,460,14.4,51.6,10.5,6.7,11.7,453,99,Dinner,830,18,Female,1011
52,Snacks,108,29.9,71.0,2.3,8.4,32.3,90,291,Dinner,618,64,Male,1096
699,Fruits,490,8.2,92.5,41.6,9.4,31.7,525,213,Snack,646,68,Female,2583
434,Fruits,125,5.3,71.9,35.0,8.8,21.3,585,145,Snack,331,66,Male,1022
675,Beverages,173,30.2,63.0,45.4,4.3,40.5,532,119,Dinner,840,50,Male,8011
513,Fruits,61,26.6,80.2,33.5,5.2,13.7,131,194,Breakfast,564,72,Female,1091
409,Beverages,383,6.9,90.3,19.6,5.2,17.4,816,210,Breakfast,767,46,Male,2564
778,Meat,174,42.8,67.4,26.3,9.8,32.6,737,228,Lunch,185,18,Male,3000
305,Fruits,194,4.3,66.6,31.3,4.1,41.6,905,49,Dinner,144,56,Female,1081
391,Beverages,117,15.5,66.0,15.7,8.1,35.4,107,152,Dinner,361,62,Female,2563
910,Meat,358,47.3,97.3,35.9,0.6,13.2,694,263,Breakfast,890,36,Female,9751
361,Snacks,136,47.9,48.7,37.0,5.2,12.2,950,178,Breakfast,729,30,Male,3543
470,Meat,144,22.2,70.1,15.1,3.0,17.3,611,54,Snack,979,80,Female,2553
835,Snacks,197,11.2,79.7,2.1,2.5,44.5,810,127,Dinner,396,72,Female,9405
651,Beverages,310,19.7,27.8,3.5,2.5,43.9,863,82,Breakfast,997,24,Female,3064
759,Beverages,555,17.2,59.1,19.2,6.3,30.6,555,121,Snack,401,78,Female,3513
112,Vegetables,170,11.5,47.3,35.4,5.5,3.2,193,216,Breakfast,612,46,Male,1005
105,Grains,538,21.4,69.0,4.2,5.6,8.1,946,298,Breakfast,112,62,Male,2551
189,Dairy,281,21.8,5.1,42.7,5.3,41.0,729,85,Snack,944,25,Male,1084
607,Meat,233,37.0,41.9,8.2,3.4,20.6,906,3,Dinner,137,47,Female,1092
184,Meat,174,26.1,97.5,43.7,7.7,27.4,954,76,Dinner,767,43,Male,2586
223,Snacks,158,34.9,49.5,49.0,5.2,2.7,227,135,Lunch,145,51,Female,4806
7,Snacks,239,8.1,68.2,42.2,0.7,2.3,539,295,Snack,795,80,Female,2545
777,Beverages,377,18.5,30.1,18.0,2.4,38.2,269,77,Lunch,841,63,Male,6412
442,Vegetables,570,39.2,35.6,13.0,4.3,0.6,539,59,Dinner,317,76,Female,1051
292,Beverages,158,3.3,7.2,30.2,2.4,34.6,476,228,Dinner,721,63,Male,2599
358,Snacks,52,21.5,18.5,11.8,8.9,37.5,289,104,Dinner,596,46,Male,1112
266,Dairy,380,31.4,48.4,49.9,0.2,49.8,497,177,Snack,526,44,Female,3525
991,Snacks,586,38.5,71.9,34.0,0.2,30.1,132,287,Lunch,368,18,Female,1035
288,Fruits,583,31.4,90.0,36.3,2.2,20.7,29,87,Breakfast,997,37,Male,1068
715,Fruits,502,12.1,27.3,23.9,8.5,45.2,886,259,Dinner,978,72,Male,3541
547,Fruits,84,47.6,46.7,2.2,9.1,9.9,997,124,Snack,691,39,Female,3043
58,Vegetables,467,40.8,79.9,37.5,9.1,46.9,931,196,Dinner,308,53,Male,2518
495,Beverages,74,18.9,82.1,40.5,0.6,45.9,994,96,Breakfast,958,69,Male,2515
23,Meat,490,48.1,56.4,23.8,8.8,46.7,338,256,Dinner,498,18,Female,2580
648,Vegetables,313,4.4,90.3,15.1,4.4,40.3,277,260,Dinner,682,66,Male,2568
300,Fruits,78,23.2,48.2,12.0,7.7,16.2,895,93,Breakfast,146,46,Male,2556
7,Beverages,446,47.0,91.5,1.5,5.7,45.8,481,173,Dinner,553,65,Male,3035
985,Vegetables,261,48.0,79.1,24.7,5.4,14.4,400,206,Breakfast,454,66,Female,3504
14,Fruits,78,35.8,69.6,8.1,4.2,19.3,305,185,Lunch,668,69,Male,1024
123,Snacks,160,1.4,26.5,40.2,8.6,41.5,1000,36,Breakfast,540,29,Female,2558
68,Snacks,569,38.9,61.8,8.0,6.3,9.5,107,292,Snack,733,70,Female,3547
278,Fruits,193,15.1,98.6,33.7,2.5,39.1,504,166,Breakfast,411,59,Male,1016
646,Dairy,212,17.9,73.3,12.4,6.4,11.1,74,73,Lunch,950,50,Male,3582
282,Snacks,280,19.9,80.1,47.5,3.1,49.6,284,228,Lunch,831,29,Female,2511
53,Vegetables,159,36.6,96.2,10.0,8.2,27.7,438,168,Dinner,141,77,Male,2013
189,Beverages,94,41.6,83.1,2.6,5.1,11.4,698,281,Dinner,271,72,Male,2520
382,Beverages,279,30.3,14.1,37.6,9.7,11.5,299,170,Breakfast,974,30,Male,4331
593,Vegetables,242,11.6,97.5,14.1,4.4,32.9,505,92,Snack,485,67,Male,2507
141,Vegetables,495,7.1,13.6,13.3,6.7,23.0,146,118,Snack,329,71,Male,1112
562,Grains,460,47.1,62.2,37.8,9.9,9.2,486,248,Snack,403,22,Male,8911
200,Fruits,176,47.9,60.0,5.6,5.5,31.1,464,274,Dinner,367,72,Female,1038
992,Meat,236,44.9,84.8,18.6,3.6,47.8,389,202,Dinner,305,54,Male,3551
92,Beverages,122,40.4,47.9,6.1,2.0,20.6,445,199,Dinner,197,65,Female,6541
904,Grains,514,28.7,28.8,17.7,1.6,39.3,720,148,Dinner,868,21,Female,9931
301,Beverages,346,36.3,9.9,33.3,2.1,14.0,824,61,Breakfast,800,66,Male,3408
174,Meat,530,4.0,27.7,4.9,8.8,31.4,2,49,Lunch,579,76,Male,3564
468,Snacks,312,40.5,69.0,6.4,1.7,8.8,748,166,Breakfast,627,19,Female,3056
193,Dairy,480,20.0,79.8,30.2,0.0,12.0,150,71,Lunch,589,67,Male,2528
428,Vegetables,147,37.4,50.3,39.7,5.5,12.1,838,252,Breakfast,100,30,Male,1053
854,Grains,501,4.2,55.0,16.5,5.4,32.6,940,238,Dinner,396,58,Female,8441
262,Grains,69,49.5,50.4,9.3,9.8,13.2,237,273,Snack,656,62,Male,8448
811,Meat,290,33.1,63.7,31.2,7.7,40.4,938,235,Snack,383,66,Male,1046
824,Vegetables,556,30.3,75.0,29.4,1.5,7.9,286,143,Breakfast,577,22,Female,3821
708,Grains,64,9.7,30.4,38.6,7.5,12.3,321,257,Dinner,382,57,Male,2589
572,Grains,433,30.4,50.5,13.5,7.3,20.3,988,239,Snack,667,78,Male,3413
342,Grains,190,35.1,69.5,35.1,9.9,33.7,146,117,Lunch,967,23,Female,6828
346,Beverages,567,22.6,78.5,2.5,9.4,4.6,900,150,Lunch,260,79,Male,3029
720,Dairy,203,2.0,97.4,32.8,2.1,4.4,913,239,Breakfast,586,24,Male,3586
684,Snacks,434,24.8,34.3,44.2,2.2,40.2,5,102,Lunch,230,21,Female,3572
363,Grains,591,48.3,49.7,49.3,1.1,1.5,749,98,Lunch,969,47,Female,3551
418,Snacks,214,46.2,17.5,6.2,9.8,0.8,212,99,Breakfast,942,64,Male,2008
97,Beverages,453,28.9,16.2,2.5,6.4,8.2,89,236,Lunch,651,19,Male,2531
380,Meat,309,6.7,64.7,33.5,8.0,14.4,183,217,Dinner,613,79,Male,3056
65,Vegetables,562,18.8,28.4,37.4,8.7,13.5,732,234,Dinner,294,38,Male,1062
56,Vegetables,314,17.8,79.1,27.0,4.2,30.7,192,168,Lunch,863,66,Female,8441
353,Beverages,128,12.0,36.9,34.4,7.8,29.5,648,271,Lunch,302,68,Male,6541
814,Fruits,287,23.0,77.0,46.7,0.6,37.5,271,267,Dinner,491,43,Female,3576
154,Beverages,540,26.6,84.1,11.9,5.5,42.0,99,1,Dinner,377,64,Female,7607
448,Beverages,541,4.1,62.0,17.4,9.0,18.0,766,134,Breakfast,289,29,Male,2532
395,Vegetables,263,31.4,94.8,8.0,4.0,15.4,910,252,Snack,851,54,Male,2521
372,Snacks,292,14.1,77.0,13.9,7.0,44.7,615,274,Snack,682,66,Male,3048
187,Fruits,245,9.4,38.9,49.8,9.4,5.8,605,228,Dinner,497,60,Male,3508
745,Beverages,148,48.7,22.9,14.6,3.2,11.5,18,8,Dinner,907,71,Female,2542
821,Dairy,112,25.5,96.4,11.2,1.9,30.7,304,228,Dinner,672,71,Male,1056
782,Meat,145,37.0,40.2,21.0,3.6,11.9,20,7,Lunch,459,78,Female,2522
760,Vegetables,581,49.9,71.4,46.0,6.3,10.6,494,157,Lunch,152,50,Male,3010
968,Grains,237,7.0,25.4,11.1,8.6,29.8,494,131,Dinner,357,39,Female,2020
820,Snacks,108,4.1,56.7,1.1,9.3,5.9,396,15,Breakfast,563,43,Male,2507
758,Meat,322,5.3,30.5,25.8,8.7,8.4,470,250,Lunch,547,23,Female,3505
848,Dairy,425,4.6,63.1,22.4,2.8,24.2,352,157,Dinner,767,62,Male,3580
495,Vegetables,110,24.9,76.9,34.2,4.4,18.8,299,241,Breakfast,620,18,Male,3500
69,Meat,517,46.5,23.4,15.0,9.3,21.6,101,186,Dinner,683,49,Male,1008
558,Fruits,591,16.3,7.7,37.2,1.4,5.4,217,34,Dinner,988,40,Female,3405
459,Fruits,578,48.5,79.9,39.8,0.9,9.3,947,188,Lunch,333,66,Female,1050
385,Grains,141,49.2,30.3,17.0,2.8,16.3,255,24,Snack,641,67,Male,3008
369,Beverages,211,32.1,19.7,24.6,0.3,10.1,285,184,Dinner,377,49,Female,2599
881,Beverages,200,10.4,72.3,44.7,0.8,3.3,384,254,Snack,744,62,Male,1071
623,Vegetables,252,11.2,25.9,26.0,2.5,39.1,306,267,Breakfast,723,48,Male,3550
358,Meat,174,47.2,9.7,40.5,9.0,19.5,394,268,Lunch,280,68,Male,3131
174,Meat,59,35.6,78.0,7.0,3.2,5.9,858,227,Dinner,807,60,Male,3035
167,Dairy,220,49.5,74.5,28.8,5.9,49.5,445,8,Breakfast,981,74,Male,3534
850,Dairy,484,18.1,38.6,23.1,3.8,10.8,300,155,Snack,637,78,Male,1086
45,Meat,427,43.7,18.9,32.7,1.5,25.4,741,62,Breakfast,990,25,Male,2595
453,Fruits,225,44.1,56.5,5.9,2.1,48.6,429,237,Dinner,547,48,Male,9751
667,Grains,232,1.4,25.5,4.2,9.2,11.5,726,127,Lunch,288,54,Female,3540
345,Snacks,534,18.2,92.8,48.0,3.2,46.8,611,33,Snack,149,46,Female,4809
455,Beverages,519,25.7,98.9,29.1,9.8,0.1,671,229,Breakfast,905,64,Female,1311
975,Beverages,337,32.8,71.7,44.4,8.5,33.3,716,205,Snack,101,43,Male,2596
316,Meat,480,43.8,26.9,38.6,6.2,3.2,140,155,Breakfast,890,55,Male,2545
492,Vegetables,412,20.5,96.9,21.6,9.2,48.2,41,72,Snack,725,43,Female,1022
941,Grains,320,15.9,98.7,24.6,3.0,49.2,687,143,Snack,743,18,Female,3578
315,Meat,130,29.6,50.4,13.9,0.1,1.8,457,156,Dinner,907,54,Male,1027
672,Meat,392,24.8,34.2,35.8,6.6,35.0,371,60,Snack,831,76,Female,3027
943,Dairy,423,9.0,53.3,20.6,5.7,1.1,552,143,Dinner,786,25,Female,2525
191,Fruits,409,37.6,60.0,16.1,8.9,40.1,980,273,Breakfast,170,72,Male,3550
378,Beverages,367,49.9,98.3,24.6,6.8,11.3,65,170,Breakfast,901,80,Female,3535
269,Snacks,223,42.9,59.9,45.0,8.6,1.1,885,148,Dinner,962,59,Female,2587
949,Snacks,157,21.7,10.6,33.8,8.2,0.9,822,85,Breakfast,806,46,Female,3573
862,Vegetables,356,47.8,40.9,20.0,6.0,11.2,312,180,Lunch,151,24,Male,2542
733,Grains,503,22.9,92.0,44.6,9.5,16.6,869,234,Breakfast,934,50,Female,1034
196,Vegetables,63,34.4,51.9,10.2,7.0,6.4,316,213,Snack,661,72,Female,2503
209,Vegetables,512,24.8,38.9,28.9,6.6,12.7,74,216,Dinner,239,80,Male,9711
672,Fruits,513,24.6,83.6,3.3,5.7,37.8,534,231,Dinner,288,45,Male,8443
401,Snacks,348,25.2,63.9,39.1,7.0,13.1,648,113,Dinner,217,34,Male,1026
403,Snacks,566,7.7,52.9,12.6,10.0,22.0,980,285,Snack,735,49,Male,2591
618,Beverages,374,41.6,44.0,4.3,2.1,5.0,69,61,Dinner,430,37,Male,3001
242,Snacks,408,16.5,24.0,33.7,9.3,29.6,103,188,Dinner,432,60,Male,2594
156,Fruits,137,5.4,9.0,36.6,9.5,24.0,640,126,Dinner,199,51,Female,3525
592,Vegetables,91,35.8,50.9,9.5,6.2,7.0,971,164,Dinner,138,19,Female,3040
508,Dairy,388,38.9,78.5,6.3,2.7,44.1,657,60,Snack,594,66,Female,1001
328,Snacks,558,40.3,45.0,15.8,6.2,20.7,608,239,Dinner,971,47,Female,3557
762,Fruits,368,3.8,26.5,33.0,7.3,10.3,601,241,Dinner,734,50,Male,2574
30,Beverages,551,47.4,58.8,24.4,5.0,29.4,715,142,Breakfast,195,39,Female,9991
85,Meat,494,34.4,90.6,7.4,1.9,46.3,513,192,Dinner,604,37,Male,2528
164,Beverages,215,33.2,86.7,32.9,8.0,23.1,507,262,Dinner,218,71,Male,2001
355,Vegetables,327,2.7,20.4,15.1,8.8,10.2,536,91,Dinner,731,20,Male,3068
791,Meat,115,21.8,60.0,47.8,5.8,45.0,867,100,Dinner,597,78,Female,1014
943,Beverages,266,23.0,80.1,31.0,6.8,30.2,21,28,Dinner,871,29,Male,2510
481,Grains,483,5.2,84.1,47.2,2.8,5.6,586,292,Breakfast,809,30,Female,3053
180,Grains,189,26.3,35.2,6.2,9.6,34.5,29,80,Lunch,636,56,Male,3502
453,Meat,424,1.0,54.6,13.1,4.8,2.4,544,18,Lunch,288,40,Male,2500
968,Fruits,160,6.8,35.5,41.7,6.1,3.9,961,70,Snack,279,29,Male,1093
1,Grains,364,31.4,95.1,14.4,0.4,23.5,913,204,Breakfast,825,26,Female,3529
263,Grains,587,10.9,8.8,47.3,0.9,32.8,511,120,Breakfast,306,18,Female,1031
192,Fruits,213,12.8,25.9,12.2,0.4,11.5,113,122,Snack,471,49,Male,4801
403,Fruits,450,18.7,57.1,41.0,2.4,25.4,657,140,Lunch,539,63,Male,2593
805,Snacks,489,10.5,9.8,23.9,9.2,29.5,804,124,Lunch,937,34,Male,2001
103,Snacks,489,13.4,18.9,47.3,4.6,2.3,797,231,Snack,839,31,Female,3071
706,Fruits,157,5.4,54.7,48.3,9.7,29.4,329,24,Snack,358,39,Male,3591
767,Meat,469,7.4,31.4,41.4,1.4,6.0,907,257,Snack,260,18,Female,2020
819,Grains,246,18.2,48.3,16.6,0.3,10.5,152,90,Lunch,297,59,Male,3131
599,Meat,346,33.2,84.0,14.1,6.3,38.6,601,3,Breakfast,465,74,Female,4331
729,Snacks,599,41.3,60.3,9.0,4.2,21.7,988,58,Snack,546,31,Female,8448
71,Beverages,496,4.1,75.6,9.2,4.9,34.3,91,283,Snack,523,42,Male,2508
361,Dairy,522,17.8,61.2,12.1,9.3,17.7,438,284,Dinner,821,69,Female,3418
761,Snacks,285,2.2,16.4,25.4,9.5,2.3,626,118,Breakfast,375,42,Male,8448
890,Fruits,595,36.0,14.1,37.0,7.4,36.7,95,99,Dinner,861,39,Male,3407
401,Dairy,169,45.8,33.5,8.8,9.7,44.4,959,41,Snack,781,42,Female,8931
422,Snacks,103,42.8,90.0,22.6,8.7,21.0,537,261,Breakfast,649,40,Male,2560
162,Beverages,453,7.4,85.1,25.4,4.7,9.2,358,174,Dinner,340,19,Male,1070
725,Snacks,496,15.5,12.5,19.3,3.5,2.7,739,232,Breakfast,382,56,Female,4818
495,Snacks,244,1.3,78.3,11.4,9.9,5.3,309,69,Dinner,297,21,Male,3558
347,Fruits,245,3.2,12.1,24.1,3.5,46.1,356,29,Snack,386,68,Male,3410
171,Dairy,177,39.4,10.0,21.9,3.3,10.3,228,131,Dinner,808,24,Male,1006
976,Meat,508,7.2,28.4,20.2,8.0,35.3,63,292,Lunch,638,28,Female,8011
661,Meat,61,14.6,56.2,47.9,6.0,12.4,742,103,Dinner,959,79,Male,2511
334,Fruits,514,26.5,19.3,44.3,3.8,10.4,182,83,Snack,363,30,Male,3023
955,Meat,391,48.4,63.2,38.7,0.8,34.8,479,139,Snack,781,34,Male,2587
33,Meat,511,8.5,66.5,26.9,0.0,21.1,6,192,Breakfast,950,30,Male,3529
107,Snacks,506,4.1,19.9,29.2,4.7,1.2,544,282,Lunch,478,56,Male,4813
240,Grains,270,49.0,16.3,37.4,4.1,3.0,803,258,Snack,909,79,Female,2566
100,Dairy,165,19.3,88.7,6.2,0.3,12.1,878,9,Lunch,492,31,Male,1068
433,Grains,221,3.6,46.9,22.7,4.8,5.0,885,72,Snack,734,25,Female,1053
354,Beverages,581,11.2,55.6,8.4,3.4,17.0,997,136,Lunch,814,28,Female,2526
896,Meat,521,39.3,52.8,32.9,2.7,26.0,678,66,Breakfast,177,65,Male,3002
105,Snacks,131,20.9,14.5,13.1,8.5,2.5,834,163,Breakfast,737,72,Male,2585
824,Beverages,401,3.2,92.0,17.0,0.6,43.2,859,50,Breakfast,122,56,Male,3543
502,Fruits,371,31.6,92.1,39.0,4.3,34.1,27,159,Lunch,824,33,Female,2556
115,Vegetables,516,30.1,27.8,39.8,5.6,19.0,481,238,Breakfast,889,57,Female,8449
628,Vegetables,246,49.0,43.0,40.7,4.9,26.8,517,270,Lunch,250,54,Male,1038
827,Vegetables,229,23.7,6.1,49.2,5.3,49.2,327,108,Breakfast,833,61,Male,3538
69,Snacks,215,22.3,31.3,38.3,9.1,21.4,712,283,Breakfast,979,38,Female,2576
334,Fruits,187,19.6,64.4,3.7,1.0,39.8,763,244,Dinner,548,20,Female,3026
187,Fruits,264,44.0,95.0,37.7,4.8,47.3,741,260,Breakfast,955,76,Female,4806
462,Vegetables,369,18.9,90.3,17.8,4.9,49.8,914,0,Snack,598,50,Female,3547
921,Vegetables,485,25.5,15.2,20.2,7.0,17.2,542,215,Breakfast,382,49,Female,3061
141,Dairy,269,39.4,9.9,5.5,9.5,1.6,939,225,Dinner,948,45,Female,1076
59,Fruits,277,10.3,21.7,36.8,1.1,43.2,452,148,Snack,821,35,Female,3556
602,Dairy,548,29.0,32.7,3.9,3.4,17.9,689,44,Lunch,946,26,Female,3577
214,Meat,448,36.6,94.5,9.0,1.4,21.4,547,172,Breakfast,699,39,Female,1076
170,Snacks,422,4.8,53.9,32.4,2.9,1.8,545,6,Lunch,988,62,Female,1111
754,Vegetables,529,44.5,69.5,48.8,9.2,23.5,218,262,Dinner,726,36,Male,2006
361,Meat,273,7.0,94.4,4.7,9.7,27.0,279,33,Dinner,519,29,Male,3529
473,Grains,169,9.5,33.2,30.2,5.1,44.4,595,187,Lunch,401,20,Male,5911
823,Snacks,311,17.1,24.2,21.3,1.3,42.4,915,108,Snack,736,75,Female,2554
492,Beverages,395,37.3,18.0,9.4,1.8,26.7,863,199,Lunch,109,68,Male,3514
601,Fruits,383,4.2,26.8,49.2,0.2,25.9,687,22,Snack,812,54,Male,2500
358,Grains,409,41.7,23.2,24.9,7.7,37.9,741,166,Lunch,148,51,Male,1065
223,Fruits,294,39.9,48.1,47.3,9.5,39.3,652,220,Dinner,968,46,Male,3026
397,Grains,458,21.5,85.7,8.5,1.0,35.1,609,42,Lunch,414,62,Male,2513
734,Fruits,433,48.6,78.9,12.2,3.0,35.9,976,104,Dinner,167,18,Female,1075
71,Dairy,435,19.7,31.5,11.5,6.6,38.9,988,229,Snack,785,23,Female,3569
873,Snacks,65,27.4,84.8,10.2,6.1,20.1,819,135,Lunch,479,58,Female,3010
111,Meat,64,32.2,33.6,28.7,1.1,25.7,874,278,Breakfast,672,76,Male,3592
446,Meat,368,42.8,41.6,36.5,5.6,16.9,431,28,Breakfast,328,18,Female,3006
935,Grains,204,20.9,41.7,34.0,4.3,22.4,116,83,Breakfast,955,50,Male,5038
258,Meat,215,3.0,29.8,5.7,8.2,7.0,50,150,Dinner,813,61,Male,8461
983,Fruits,156,23.5,69.7,8.7,8.5,14.0,235,166,Dinner,703,52,Female,1111
461,Snacks,384,7.7,68.9,6.6,2.5,43.9,397,54,Snack,191,20,Male,1047
180,Grains,64,48.1,17.8,24.0,9.8,1.0,359,67,Lunch,232,34,Male,2063
757,Beverages,420,43.6,10.2,49.0,8.6,15.1,594,30,Dinner,855,28,Female,4805
163,Meat,446,40.0,63.6,24.8,1.0,10.5,885,137,Breakfast,185,20,Female,8221
551,Dairy,452,17.1,81.1,6.1,6.3,48.0,30,86,Lunch,558,30,Male,2584
624,Grains,53,41.2,82.3,5.8,8.2,31.5,554,140,Snack,457,62,Female,3579
688,Fruits,58,20.1,76.7,22.9,9.3,31.1,683,18,Dinner,800,25,Male,3036
300,Fruits,99,47.8,93.1,33.1,4.7,2.1,400,240,Snack,603,61,Female,3045
999,Beverages,149,32.6,32.6,28.4,8.0,45.8,399,68,Breakfast,892,57,Male,1026
25,Vegetables,439,48.4,51.4,10.6,3.7,12.4,785,3,Dinner,451,25,Male,1008
943,Dairy,135,3.7,35.5,43.1,9.6,31.7,943,59,Breakfast,819,21,Female,3059
227,Meat,429,15.3,71.2,26.6,2.9,28.8,586,285,Lunch,303,25,Female,3074
404,Beverages,274,36.7,70.8,37.0,3.6,23.9,863,213,Lunch,146,62,Male,9931
46,Grains,560,47.5,59.8,48.0,1.4,42.9,559,125,Snack,432,24,Male,3067
239,Meat,254,34.5,81.6,40.2,9.5,0.4,529,149,Lunch,252,40,Female,2588
326,Fruits,121,38.7,36.6,14.6,0.1,19.4,5,210,Dinner,713,41,Male,1082
88,Beverages,399,13.7,97.5,23.9,3.7,32.7,677,300,Dinner,867,65,Male,3581
497,Beverages,178,47.7,77.3,48.5,6.4,19.8,587,98,Lunch,502,22,Male,3581
459,Meat,233,35.8,89.5,28.6,9.6,19.9,929,231,Lunch,621,21,Male,4807
79,Snacks,122,11.4,14.1,35.1,9.1,34.8,383,78,Snack,276,54,Male,1039
565,Snacks,475,11.6,53.7,6.3,1.6,13.0,115,274,Snack,116,66,Male,1088
188,Vegetables,307,20.1,11.0,21.9,2.8,16.4,5,96,Dinner,186,56,Female,3584
315,Beverages,241,15.6,24.6,35.9,3.8,27.9,166,9,Lunch,854,65,Male,2501
177,Fruits,139,20.8,7.1,41.1,8.3,32.2,386,204,Lunch,125,21,Male,3023
694,Meat,85,23.8,37.8,16.2,2.7,6.0,659,215,Breakfast,771,73,Female,2539
883,Meat,239,18.7,72.7,2.2,1.2,20.2,407,285,Lunch,494,79,Female,1049
982,Dairy,412,9.1,23.8,26.9,6.7,34.7,601,178,Breakfast,576,47,Male,3057
724,Snacks,363,35.8,68.9,6.7,9.8,36.2,826,138,Dinner,698,43,Male,3002
377,Meat,435,41.2,54.1,39.3,7.2,13.9,21,207,Dinner,898,21,Male,3560
651,Dairy,403,23.8,52.1,6.7,5.1,0.5,183,123,Dinner,593,74,Male,8931
488,Meat,433,10.0,26.5,19.2,0.1,37.4,593,42,Snack,329,43,Female,3033
889,Snacks,504,14.3,79.1,18.8,2.6,36.8,348,13,Lunch,123,27,Female,3060
363,Fruits,418,16.8,24.3,41.7,6.5,21.9,778,224,Breakfast,530,32,Female,3060
723,Dairy,572,44.4,16.2,2.3,6.9,33.5,276,129,Breakfast,124,71,Male,2548
152,Vegetables,344,26.4,20.7,2.4,6.6,17.7,103,166,Breakfast,565,40,Male,5921
586,Grains,417,32.9,5.9,8.6,5.5,32.7,121,27,Dinner,427,53,Female,3018
600,Meat,554,31.4,63.9,38.1,1.0,42.2,185,82,Lunch,190,19,Male,3550
854,Meat,289,21.1,43.0,3.8,2.6,27.0,775,74,Breakfast,374,64,Female,8232
118,Snacks,426,40.7,8.7,21.4,8.9,40.0,602,169,Dinner,449,74,Male,3523
459,Snacks,494,41.1,13.9,47.2,8.2,31.4,967,24,Dinner,831,75,Male,2529
353,Beverages,216,24.0,55.6,8.3,5.4,16.4,37,204,Dinner,433,39,Female,3548
140,Vegetables,220,22.5,42.7,42.5,1.3,22.1,961,11,Snack,766,72,Male,3074
861,Meat,242,23.1,13.8,6.5,3.9,6.7,337,183,Lunch,222,51,Male,8461
269,Meat,111,17.9,52.1,45.2,0.4,18.1,758,13,Breakfast,253,52,Male,3577
396,Beverages,250,39.8,77.4,12.8,9.3,46.0,225,164,Breakfast,129,49,Female,1098
405,Vegetables,288,1.2,42.9,33.9,7.8,18.3,602,267,Snack,462,44,Female,2521
678,Vegetables,499,40.7,50.9,48.4,4.3,15.7,238,39,Snack,586,19,Female,1003
287,Meat,251,46.0,42.5,39.6,1.6,7.1,11,249,Snack,765,27,Female,2541
297,Snacks,318,17.2,13.3,2.2,6.9,8.5,885,68,Lunch,343,61,Female,2523
403,Meat,594,3.4,81.7,23.7,9.5,15.8,823,257,Lunch,156,23,Female,3579
911,Beverages,166,48.3,66.1,33.1,4.2,30.1,435,101,Snack,702,33,Female,2013
922,Meat,70,29.8,47.5,31.5,9.1,18.2,456,282,Dinner,390,59,Male,7551
920,Dairy,254,5.4,78.9,6.5,7.5,1.9,886,222,Snack,523,78,Female,2631
120,Vegetables,462,2.0,53.5,24.0,6.1,5.2,965,157,Dinner,360,61,Female,2061
319,Snacks,312,10.5,91.6,47.7,9.9,31.6,778,181,Breakfast,174,51,Male,1024
783,Beverages,150,40.0,35.0,49.7,1.3,17.5,624,32,Snack,253,57,Female,2582
289,Dairy,532,23.7,36.3,48.5,3.0,3.7,351,205,Snack,831,63,Male,2572
273,Dairy,597,19.6,70.8,4.8,6.1,12.2,388,100,Breakfast,994,23,Male,2593
938,Vegetables,73,9.5,8.6,47.9,9.4,46.6,257,258,Breakfast,360,66,Male,3036
262,Grains,509,25.1,8.5,33.2,1.6,32.1,784,254,Snack,515,62,Female,4803
868,Grains,152,15.1,33.0,44.3,2.3,23.5,210,30,Lunch,935,20,Female,4817
392,Vegetables,184,15.7,97.1,44.5,9.6,7.2,310,274,Lunch,507,21,Female,3067
955,Grains,554,49.3,56.3,5.6,7.0,1.0,268,236,Breakfast,445,67,Male,1111
529,Beverages,417,7.6,79.6,7.1,1.4,8.5,458,52,Snack,714,22,Male,3566
814,Fruits,292,12.4,51.7,4.8,4.3,30.1,445,80,Breakfast,532,41,Female,3404
185,Beverages,71,40.2,37.0,34.4,9.9,23.7,112,138,Breakfast,624,54,Female,2597
244,Beverages,202,20.3,85.2,17.3,6.5,46.3,674,189,Lunch,733,23,Female,5038
211,Meat,431,35.6,47.1,1.7,6.6,4.4,317,2,Snack,974,20,Male,3538
316,Meat,520,20.3,19.3,42.6,2.9,18.8,303,75,Lunch,812,50,Male,3536
578,Grains,227,23.3,99.3,11.4,9.2,41.2,619,5,Snack,652,61,Female,3540
401,Vegetables,412,32.6,18.1,11.3,0.4,1.7,489,198,Dinner,490,78,Male,3592
